assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
137902898,137763877,Ixora trimera,1,1,1,Randrianasolo Vonona,2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1952,47.566667,-22.366667
137902918,137764022,Lemyrea marojejyensis,1,1,1,Vonona RANDRIANASOLO,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,1994,49.75,-14.433333
137902918,137764022,Lemyrea marojejyensis,1,1,1,Vonona RANDRIANASOLO,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,1996,49.733333,-14.433333
137902938,137764164,Payera madagascariensis,1,1,1,Velosoa Razafiniary,2019,GTA,Extant (resident),,,,,,,,1947,47.18,-24.4
137902943,137764184,Payera mandrarensis,1,1,1,Andry Rakotoarisoa,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,1934,46.683333,-24.816667
137902983,137764547,Peponidium ihosyense,1,1,1,Velosoa Razafiniary,2019,GTA,Extant (resident),,,,,,,,1955,46.4,-23.27
137903003,137786706,Peponidium pallens,1,1,1,Velosoa Razafiniary,2019,GTA,Extant (resident),,,,,,,,2009,47.98,-13.66
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,iNaturalist,,2011,49.73908,-14.44133
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MA,PreservedSpecimen,1997,49.7753,-14.4375
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1988,49.783333,-14.45
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1989,49.766667,-14.433333
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1989,49.783333,-14.45
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1996,49.775556,-14.436944
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1997,49.775278,-14.4375
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,2001,49.6,-14.416667
137903068,137789820,Psychotria andapae,1,1,1,"Rahaingoson, F.R.",2019,GTA,Extant (resident),,,,,,,PreservedSpecimen,1997,49.775278,-14.4375
137903168,137791387,Razafimandimbisonia regalis,1,1,1,Henintsoa RAZANAJATOVO,2019,GTA,Extant (resident),,,,,,,,1947,47.13,-24.32
137903213,137791839,Schismatoclada villiflora,1,1,1,Velosoa Razafiniary,2019,GTA,Extant (resident),,,,,,,,1923,48.957778,-14.155278
137903273,137805572,Zanthoxylum subspicatum,1,1,1,Velosoa Razafiniary,2019,GTA,Extant (resident),,,,,,,,1989,47.13,-24.77
137903298,137805646,Calantica pseudobiseriata,1,1,1,KMCC/MBG,2019,GTA,Extant (resident),,,,,,MNHN,PreservedSpecimen,1999,49.62944,-15.37639
137903323,137805733,Homalium decaryanum,1,1,1,MBG,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,0,47.116667,-23.2
137903413,137807803,Homalium randrianasoloi,1,1,1,MBG,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,1990,47.33333,-24.1
137903413,137807803,Homalium randrianasoloi,1,1,1,MBG,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,1990,47.333333,-24.1
137903418,137807809,Homalium ranomafanicum,1,1,1,MBG,2019,MO,Extant (resident),,,,,,,PreservedSpecimen,1994,47.416667,-21.258333
137903438,137807942,Homalium schatzii,1,1,1,CEPF-GTA,2019,GTA,Extant (resident),,,,,,,PreservedSpecimen,0,49.62944,-15.37639
137904048,137815687,Schizolaena raymondii,1,1,1,MBG,2019,GTA,Extant (resident),,,,,,,,0,50.09027,-13.71277
137904048,137815687,Schizolaena raymondii,1,1,1,MBG,2019,GTA,Extant (resident),,,,,,,,0,50.09777,-13.71833
137904048,137815687,Schizolaena raymondii,1,1,1,MBG,2019,GTA,Extant (resident),,,,,,,,0,50.0997222,-13.7205556
137904103,137831347,Octolepis ibityensis,1,1,1,CEPF-GTA,2019,GTA,Extant (resident),,,,,,,,0,47.0027778,-20.0777778
137904103,137831347,Octolepis ibityensis,1,1,1,CEPF-GTA,2019,GTA,Extant (resident),,,,,,,,0,47.0027778,-20.0733334
137904103,137831347,Octolepis ibityensis,1,1,1,CEPF-GTA,2019,GTA,Extant (resident),,,,,,,,0,47.00305,-20.07083
137904103,137831347,Octolepis ibityensis,1,1,1,CEPF-GTA,2019,GTA,Extant (resident),,,,,,,,0,47.0030556,-20.0705556
138501670,32743,Beilschmiedia giorgii,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,20.33912219,3.26656112
138503846,35674,Nectandra brochidodroma,1,1,1,GTA,2019,GTA,Extant (resident),,,,,,MO,PreservedSpecimen,1986,-71.17,-11.75
138503846,35674,Nectandra brochidodroma,1,1,1,GTA,2019,GTA,Extant (resident),,,,,,NY,PreservedSpecimen,1986,-71.0,-11.75
138504046,35680,Nectandra cordata,1,1,1,GTA,2019,GTA,Extant (resident),,,,,,,,2019,-76.28101583,-5.84675303
138504167,35683,Nectandra filiflora,1,1,1,GTA,2019,GTA,Extant (resident),,,,,,,,2019,-74.47932619,-8.37618008
138508020,37849,Endiandra scrobiculata,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,PreservedSpecimen,1959,101.75,3.716667
138508020,37849,Endiandra scrobiculata,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,101.7367624,3.70759109
138508020,37849,Endiandra scrobiculata,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,101.740539,3.70930411
138508313,38782,Cinnamomum walaiwarense,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,76.6904068,9.89081566
138508313,38782,Cinnamomum walaiwarense,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,76.84498149,9.82401325
138508313,38782,Cinnamomum walaiwarense,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,77.42700014,8.53452188
138508313,38782,Cinnamomum walaiwarense,1,1,1,Rogier de Kok,2019,GTA,Extant (resident),,,,,,,,2019,77.442278,8.52026173
138741456,138741380,Aloe mangeaensis,1,1,1,Ana Richart,2019,IUCN,Extant (resident),0,0,0,0,0,CactusWorld Vol. 35 (1),PreservedSpecimen,1990,39.71666667,-3.23333333
138770645,138770643,Lebbiea grandiflora,1,1,1,"Cátia Canteiro (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,, ,,Plants_Guinea_West_Africa,,,-11.38019466,11.27033329
138770645,138770643,Lebbiea grandiflora,1,1,1,"Cátia Canteiro (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,, ,,Plants_Guinea_West_Africa,,,-11.38005543,11.27011108
138770645,138770643,Lebbiea grandiflora,1,1,1,"Cátia Canteiro (RBG, Kew)",2019,"RBG, Kew",Extant (resident),,,, ,,Plants_Guinea_West_Africa,,,-11.27763844,8.5120554
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.335333,-2.751
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.446333,-2.715167
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.448667,-2.93
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.465667,-2.781667
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.554167,-2.658
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.416917,-2.681617
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.435167,-2.679517
139139922,198079,Caridina glaubrechti,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.439817,-2.710517
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.335333,-2.751
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.346667,-2.763333
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.384167,-2.801333
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.389667,-2.788667
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.3945,-2.937833
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.396333,-2.902167
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.4125,-2.807167
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.438667,-2.845
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.465667,-2.781667
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.478167,-2.535167
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.485333,-2.578667
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.500333,-2.6155
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.508,-2.575667
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.517667,-2.758333
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.519667,-2.879833
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.529667,-2.608333
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.547667,-2.780833
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.554167,-2.658
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.560667,-2.8165
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.561333,-2.787
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.614167,-2.6945
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.6255,-2.741167
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.38415,-2.801383
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.416917,-2.681617
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.4174,-2.808767
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.430983,-2.657767
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.435167,-2.679517
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.439817,-2.710517
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.485733,-2.5785
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.5013,-2.616367
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.502283,-2.544533
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.51135,-2.585017
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.51135,-2.570283
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.65325,-2.662517
